year,number,one,two,three,four,five,six,seven,eight,nine
1988,50,Dunston,Palmeiro,Dawson,Sandberg,Davis,Law,Grace,Jackson,pitcher
1988,51,Martinez,Palmeiro,Dawson,Sandberg,Grace,Law,Berryhill,Dunston,pitcher
1988,52,Dunston,Palmeiro,Dawson,Sandberg,Davis,Law,Grace,Jackson,pitcher
1988,53,Martinez,Palmeiro,Dawson,Sandberg,Grace,Davis,Law,Dunston,pitcher
1988,54,Martinez,Palmeiro,Mumphrey,Sandberg,Grace,Berryhill,Trillo,Dunston,pitcher
1988,55,Martinez,Palmeiro,Dawson,Sandberg,Grace,Davis,Law,Dunston,pitcher
1988,56,Martinez,Palmeiro,Dawson,Sandberg,Grace,Davis,Law,Dunston,pitcher
1988,57,Dunston,Palmeiro,Dawson,Sandberg,Davis,Law,Trillo,Jackson,pitcher
1988,58,Martinez,Palmeiro,Dawson,Sandberg,Grace,Berryhill,Law,Dunston,pitcher
1988,59,Dunston,Palmeiro,Dawson,Sandberg,Law,Davis,Grace,Jackson,pitcher
1988,60,Dunston,Palmeiro,Dawson,Sandberg,Law,Davis,Grace,Jackson,pitcher
1988,61,Martinez,Palmeiro,Dawson,Sandberg,Grace,Law,Berryhill,Dunston,pitcher
1988,62,Dunston,Palmeiro,Dawson,Sandberg,Law,Davis,Grace,Jackson,pitcher
1988,63,Martinez,Palmeiro,Dawson,Sandberg,Grace,Law,Davis,Dunston,pitcher
1988,64,Dunston,Palmeiro,Dawson,Sandberg,Grace,Law,Berryhill,Jackson,pitcher
1988,65,Dunston,Palmeiro,Dawson,Sandberg,Grace,Law,Davis,Jackson,pitcher
1988,66,Dunston,Palmeiro,Dawson,Sandberg,Grace,Law,Davis,Jackson,pitcher
1988,67,Dunston,Palmeiro,Dawson,Sandberg,Law,Davis,Trillo,Jackson,pitcher
1988,68,Dunston,Palmeiro,Dawson,Sandberg,Grace,Law,Berryhill,Jackson,pitcher
1988,69,Dunston,Palmeiro,Grace,Sandberg,Law,Davis,Martinez,Jackson,pitcher
1988,70,Dunston,Palmeiro,Dawson,Sandberg,Law,Davis,Trillo,Jackson,pitcher
1988,71,Martinez,Palmeiro,Dawson,Sandberg,Grace,Law,Davis,Dunston,pitcher
1988,72,Dunston,Palmeiro,Dawson,Sandberg,Law,Grace,Berryhill,Martinez,pitcher
1988,73,Dunston,Palmeiro,Dawson,Sandberg,Grace,Law,Berryhill,Martinez,pitcher
1988,74,Dunston,Palmeiro,Dawson,Sandberg,Law,Davis,Grace,Martinez,pitcher
1988,75,Dunston,Palmeiro,Dawson,Sandberg,Law,Davis,Trillo,Martinez,pitcher
1988,76,Dunston,Palmeiro,Dawson,Sandberg,Grace,Berryhill,Law,Martinez,pitcher
1988,77,Dunston,Palmeiro,Dawson,Sandberg,Law,Davis,Grace,Jackson,pitcher
1988,78,Dunston,Palmeiro,Dawson,Sandberg,Grace,Law,Davis,Martinez,pitcher
1988,79,Martinez,Palmeiro,Dawson,Sandberg,Grace,Dunston,Trillo,Sundberg,pitcher
1988,80,Martinez,Palmeiro,Dawson,Sandberg,Grace,Dunston,Davis,Trillo,pitcher
1988,81,Dunston,Palmeiro,Dawson,Sandberg,Davis,Trillo,Jackson,Grace,pitcher
1988,82,Martinez,Palmeiro,Grace,Sandberg,Varsho,Dunston,Trillo,Sundberg,pitcher
1988,83,Dunston,Palmeiro,Dawson,Sandberg,Law,Davis,Grace,Jackson,pitcher
1988,84,Dunston,Martinez,Palmeiro,Sandberg,Grace,Law,Davis,Varsho,pitcher
1988,85,Martinez,Palmeiro,Dawson,Sandberg,Grace,Law,Dunston,Sundberg,pitcher
1988,86,Dunston,Palmeiro,Dawson,Sandberg,Grace,Law,Davis,Martinez,pitcher
1988,87,Dunston,Palmeiro,Varsho,Sandberg,Grace,Martinez,Trillo,Sundberg,pitcher
1988,88,Webster,Palmeiro,Dawson,Sandberg,Law,Dunston,Grace,Berryhill,pitcher
1988,89,Webster,Palmeiro,Dawson,Sandberg,Grace,Berryhill,Law,Dunston,pitcher
1988,90,Webster,Palmeiro,Dawson,Sandberg,Grace,Berryhill,Law,Dunston,pitcher
1988,91,Jackson,Varsho,Grace,Law,Mumphrey,Davis,Trillo,Salazar,pitcher
1988,92,Webster,Palmeiro,Grace,Dawson,Law,Dunston,Berryhill,Trillo,pitcher
1988,93,Webster,Palmeiro,Grace,Dawson,Law,Sandberg,Dunston,Davis,pitcher
1988,94,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Dunston,Berryhill,pitcher
1988,95,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Dunston,Berryhill,pitcher
1988,96,Dunston,Sandberg,Webster,Dawson,Palmeiro,Law,Varsho,Berryhill,pitcher
1988,97,Dunston,Sandberg,Webster,Dawson,Palmeiro,Law,Varsho,Berryhill,pitcher
1988,98,Dunston,Sandberg,Webster,Dawson,Palmeiro,Law,Varsho,Berryhill,pitcher
1988,99,Dunston,Sandberg,Webster,Dawson,Grace,Palmeiro,Law,Berryhill,pitcher
1988,100,Dunston,Sandberg,Webster,Dawson,Grace,Law,Palmeiro,Davis,pitcher
1988,101,Dunston,Trillo,Webster,Dawson,Law,Grace,Berryhill,Jackson,pitcher
1988,102,Dunston,Trillo,Webster,Dawson,Grace,Law,Palmeiro,Berryhill,pitcher
1988,103,Dunston,Trillo,Jackson,Dawson,Law,Grace,Palmeiro,Berryhill,pitcher
1988,104,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Salazar,pitcher
1988,105,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,106,Dunston,Sandberg,Webster,Dawson,Law,Grace,Davis,Jackson,pitcher
1988,107,Dunston,Sandberg,Webster,Dawson,Law,Grace,Palmeiro,Berryhill,pitcher
1988,108,Dunston,Sandberg,Webster,Dawson,Law,Grace,Palmeiro,Berryhill,pitcher
1988,109,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Davis,Dunston,pitcher
1988,110,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Davis,Dunston,pitcher
1988,111,Dunston,Sandberg,Grace,Dawson,Law,Webster,Palmeiro,Berryhill,pitcher
1988,112,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Davis,Dunston,pitcher
1988,113,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Salazar,pitcher
1988,114,Webster,Sandberg,Grace,Dawson,Law,Palmeiro,Davis,Salazar,pitcher
1988,115,Webster,Sandberg,Grace,Dawson,Palmeiro,Berryhill,Trillo,Salazar,pitcher
1988,116,Webster,Sandberg,Grace,Palmeiro,Law,Berryhill,Varsho,Dunston,pitcher
1988,117,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,118,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,119,Dunston,Webster,Grace,Dawson,Law,Palmeiro,Davis,Trillo,pitcher
1988,120,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,121,Webster,Sandberg,Grace,Dawson,Law,Palmeiro,Berryhill,Dunston,pitcher
1988,122,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,123,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,124,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,125,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,126,Webster,Sandberg,Grace,Dawson,Law,Palmeiro,Davis,Dunston,pitcher
1988,127,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,128,Dunston,Sandberg,Grace,Dawson,Davis,Palmeiro,Trillo,Jackson,pitcher
1988,129,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,130,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,131,Jackson,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,132,Dunston,Sandberg,Grace,Dawson,Law,Palmeiro,Berryhill,Jackson,pitcher
1988,133,Dascenzo,Sandberg,Grace,Dawson,Law,Palmeiro,Berryhill,Dunston,pitcher
1988,134,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,135,Dascenzo,Sandberg,Roomes,Dawson,Law,Berryhill,Trillo,Salazar,pitcher
1988,136,Dascenzo,Sandberg,Grace,Palmeiro,Webster,Law,Davis,Dunston,pitcher
1988,137,Dascenzo,Sandberg,Grace,Dawson,Law,Berryhill,Jackson,Dunston,pitcher
1988,138,Dascenzo,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,139,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,140,Webster,Trillo,Grace,Dawson,Palmeiro,Berryhill,Dunston,Salazar,pitcher
1988,141,Dascenzo,Sandberg,Grace,Dawson,Berryhill,Palmeiro,Trillo,Dunston,pitcher
1988,142,Webster,Sandberg,Grace,Dawson,Palmeiro,Berryhill,Trillo,Dunston,pitcher
1988,143,Dascenzo,Sandberg,Grace,Palmeiro,Webster,Law,Berryhill,Dunston,pitcher
1988,144,Webster,Sandberg,Grace,Dawson,Law,Palmeiro,Davis,Dunston,pitcher
1988,145,Dascenzo,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,146,Dascenzo,Sandberg,Grace,Dawson,Law,Berryhill,Jackson,Dunston,pitcher
1988,147,Dascenzo,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,148,Dascenzo,Sandberg,Webster,Dawson,Berryhill,Law,Trillo,Dunston,pitcher
1988,149,Webster,Sandberg,Jackson,Dawson,Law,Berryhill,Trillo,Dunston,pitcher
1988,150,Webster,Sandberg,Jackson,Law,Roomes,Trillo,Davis,Dunston,pitcher
1988,151,Webster,Sandberg,Grace,Berryhill,Law,Varsho,Dascenzo,Dunston,pitcher
1988,152,Roomes,Sandberg,Webster,Jackson,Meier,Trillo,Wrona,Salazar,pitcher
1988,153,Varsho,Sandberg,Grace,Berryhill,Law,Dascenzo,Jackson,Salazar,pitcher
1988,154,Dascenzo,Sandberg,Grace,Berryhill,Law,Webster,Varsho,Dunston,pitcher
1988,155,Webster,Sandberg,Grace,Dawson,Law,Berryhill,Dascenzo,Dunston,pitcher
1988,156,Webster,Sandberg,Grace,Dawson,Law,Dascenzo,Davis,Dunston,pitcher
1988,157,Webster,Sandberg,Grace,Dawson,Law,Jackson,Berryhill,Dunston,pitcher
1988,158,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,159,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Dunston,pitcher
1988,160,Dunston,Webster,Grace,Palmeiro,Law,Berryhill,Trillo,Dascenzo,pitcher
1988,161,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Salazar,pitcher
1988,162,Webster,Sandberg,Grace,Dawson,Palmeiro,Law,Berryhill,Salazar,pitcher
1988,163,Palmeiro,Sandberg,Grace,Dawson,Law,Jackson,Berryhill,Dunston,pitcher
1989,1,Walton,Webster,Sandberg,Dawson,Grace,Law,Dunston,Girardi,pitcher
1989,2,Walton,Webster,Sandberg,Dawson,Grace,Law,Dunston,Girardi,pitcher
1989,3,Walton,Webster,Sandberg,Dawson,Grace,Law,Dunston,Girardi,pitcher
1989,4,Walton,Webster,Sandberg,Dawson,Grace,Wilkerson,Ramos,Girardi,pitcher
1989,5,Walton,Webster,Sandberg,Dawson,Ramos,Grace,Wilkerson,Girardi,pitcher
1989,6,Walton,Webster,Sandberg,Dawson,Grace,Ramos,Wilkerson,Wrona,pitcher
1989,7,Walton,Webster,Sandberg,Dawson,Grace,Law,Ramos,Girardi,pitcher
1989,8,Walton,Webster,Sandberg,Dawson,Grace,Law,Ramos,Girardi,pitcher
1989,9,Walton,Webster,Sandberg,Dawson,Law,Grace,Dunston,Girardi,pitcher
1989,10,Walton,Webster,Sandberg,Dawson,Grace,Law,Dunston,Girardi,pitcher
1989,11,Walton,Webster,Sandberg,Dawson,Grace,Law,Dunston,Girardi,pitcher
1989,12,Walton,Webster,Sandberg,Grace,Varsho,Law,Dunston,Girardi,pitcher
1989,13,Walton,Webster,Sandberg,Grace,Stephenson,Law,Dunston,Girardi,pitcher
1989,14,Walton,Webster,Sandberg,Dawson,Grace,Law,Dunston,Girardi,pitcher
1989,15,Walton,Webster,Sandberg,Dawson,Law,Grace,Ramos,Wrona,pitcher
1989,16,Walton,Webster,Sandberg,Dawson,Grace,Wilkerson,Dunston,Wrona,pitcher
1989,17,Walton,Webster,Sandberg,Dawson,Grace,Law,Dunston,Girardi,pitcher
1989,18,Walton,Webster,Sandberg,Dawson,Grace,Law,Ramos,Girardi,pitcher
1989,19,Walton,Webster,Sandberg,Dawson,Grace,Law,Ramos,Wrona,pitcher
1989,20,Walton,Webster,Sandberg,Dawson,Grace,Wilkerson,Dunston,Girardi,pitcher
1989,21,Wilkerson,Webster,Sandberg,Dawson,Grace,Jackson,Dunston,Wrona,pitcher
1989,22,Wilkerson,Webster,Sandberg,Dawson,Grace,Varsho,Dunston,Wrona,pitcher
1989,23,Wilkerson,Webster,Sandberg,Dawson,Grace,Varsho,Dunston,Wrona,pitcher
1989,24,Walton,Wilkerson,Sandberg,Dawson,Grace,Smith,Berryhill,Dunston,pitcher
1989,25,Smith,Webster,Sandberg,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,26,Jackson,Webster,Sandberg,Dawson,Grace,Law,Dunston,Wrona,pitcher
1989,27,Smith,Webster,Sandberg,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,28,Smith,Webster,Sandberg,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,29,Smith,Webster,Sandberg,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,30,Smith,Webster,Sandberg,Grace,Varsho,Berryhill,Law,Dunston,pitcher
1989,31,Walton,Smith,Sandberg,Grace,Berryhill,Webster,Law,Dunston,pitcher
1989,32,Walton,Smith,Sandberg,Grace,Stephenson,Berryhill,Law,Dunston,pitcher
1989,33,Dascenzo,Jackson,Sandberg,Grace,Law,Webster,Dunston,Wrona,pitcher
1989,34,Dascenzo,Jackson,Sandberg,Grace,Berryhill,Law,Webster,Dunston,pitcher
1989,35,Dascenzo,Smith,Sandberg,Grace,Berryhill,Stephenson,Wilkerson,Ramos,pitcher
1989,36,Dascenzo,Ramos,Sandberg,Grace,Berryhill,McClendon,Wilkerson,Jackson,pitcher
1989,37,Dascenzo,Ramos,Sandberg,Grace,Berryhill,McClendon,Law,Jackson,pitcher
1989,38,Dascenzo,Dunston,Sandberg,Grace,Berryhill,McClendon,Law,Jackson,pitcher
1989,39,Dascenzo,Jackson,Sandberg,McClendon,Berryhill,Law,Wilkerson,Dunston,pitcher
1989,40,Dascenzo,Law,Sandberg,Grace,Berryhill,McClendon,Dunston,Jackson,pitcher
1989,41,Dascenzo,Varsho,Sandberg,Grace,Berryhill,Law,Smith,Dunston,pitcher
1989,42,Dascenzo,Law,Sandberg,Grace,Berryhill,McClendon,Jackson,Dunston,pitcher
1989,43,Dascenzo,Wilkerson,Varsho,Grace,Berryhill,Law,Smith,Dunston,pitcher
1989,44,Dascenzo,Law,Sandberg,Grace,Berryhill,McClendon,Jackson,Dunston,pitcher
1989,45,Dascenzo,Varsho,Sandberg,Grace,Berryhill,Smith,Law,Dunston,pitcher
1989,46,Dascenzo,Varsho,Sandberg,Grace,Berryhill,Smith,Law,Dunston,pitcher
1989,47,Dascenzo,Wilkerson,Law,Grace,Berryhill,McClendon,Jackson,Dunston,pitcher
1989,48,Dascenzo,Law,Sandberg,Grace,Berryhill,McClendon,Jackson,Dunston,pitcher
1989,49,Dascenzo,Varsho,Sandberg,Grace,Berryhill,Smith,Law,Dunston,pitcher
1989,50,Dascenzo,Varsho,Sandberg,Grace,Berryhill,Smith,Law,Dunston,pitcher
1989,51,Dascenzo,Law,Sandberg,Grace,Berryhill,McClendon,Jackson,Dunston,pitcher
1989,52,Dascenzo,Webster,Sandberg,Grace,Berryhill,Smith,Wilkerson,Dunston,pitcher
1989,53,Dascenzo,Webster,Sandberg,Grace,Berryhill,Smith,Law,Dunston,pitcher
1989,54,Dascenzo,Webster,Sandberg,Berryhill,Smith,Law,McClendon,Dunston,pitcher
1989,55,Dascenzo,Webster,Sandberg,Berryhill,McClendon,Law,Smith,Dunston,pitcher
1989,56,Dascenzo,Webster,Sandberg,Berryhill,Smith,McClendon,Law,Dunston,pitcher
1989,57,Dascenzo,Webster,Smith,Berryhill,Law,McClendon,Wilkerson,Dunston,pitcher
1989,58,Dascenzo,Webster,Smith,Berryhill,McClendon,Wilkerson,Law,Ramos,pitcher
1989,59,Webster,Law,Sandberg,McClendon,Jackson,Ramos,Wrona,Dascenzo,pitcher
1989,60,Walton,Webster,Sandberg,Berryhill,Smith,McClendon,Law,Ramos,pitcher
1989,61,Walton,Smith,Sandberg,Berryhill,McClendon,Webster,Law,Dunston,pitcher
1989,62,Walton,Smith,Sandberg,Dawson,Berryhill,McClendon,Law,Dunston,pitcher
1989,63,Walton,Smith,Sandberg,Dawson,Berryhill,McClendon,Wilkerson,Dunston,pitcher
1989,64,Walton,Wilkerson,Sandberg,Dawson,McClendon,Jackson,Dunston,Girardi,pitcher
1989,65,Walton,Smith,Sandberg,Dawson,Berryhill,McClendon,Law,Ramos,pitcher
1989,66,Walton,Smith,Sandberg,Dawson,Berryhill,McClendon,Law,Ramos,pitcher
1989,67,Walton,Smith,Sandberg,Dawson,Berryhill,McClendon,Law,Ramos,pitcher
1989,68,Walton,Webster,Sandberg,Dawson,McClendon,Law,Ramos,Girardi,pitcher
1989,69,Walton,Smith,Sandberg,Dawson,Berryhill,McClendon,Law,Ramos,pitcher
1989,70,Walton,Smith,Sandberg,Berryhill,Webster,McClendon,Law,Ramos,pitcher
1989,71,Walton,Webster,Sandberg,Dawson,McClendon,Ramos,Dunston,Girardi,pitcher
1989,72,Walton,Smith,Grace,Dawson,Berryhill,Wilkerson,Law,Dunston,pitcher
1989,73,Walton,Smith,Sandberg,Dawson,Grace,Law,Dunston,Girardi,pitcher
1989,74,Walton,Smith,Sandberg,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,75,Walton,Smith,Sandberg,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,76,Walton,Smith,Sandberg,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,77,Walton,Wilkerson,Smith,Grace,McClendon,Webster,Ramos,Girardi,pitcher
1989,78,Walton,Grace,Sandberg,Dawson,Berryhill,McClendon,Law,Dunston,pitcher
1989,79,Walton,Smith,Sandberg,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,80,Walton,Smith,Sandberg,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,81,Walton,Sandberg,Smith,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,82,Walton,Sandberg,Grace,Dawson,McClendon,Webster,Dunston,Girardi,pitcher
1989,83,Walton,Sandberg,Grace,Dawson,Smith,Berryhill,Law,Dunston,pitcher
1989,84,Walton,Sandberg,Grace,Dawson,McClendon,Berryhill,Law,Dunston,pitcher
1989,85,Walton,Sandberg,Grace,Dawson,Smith,Berryhill,Law,Dunston,pitcher
1989,86,Walton,Sandberg,Grace,Dawson,McClendon,Law,Berryhill,Dunston,pitcher
1989,87,Walton,Sandberg,Grace,Dawson,McClendon,Law,Dunston,Girardi,pitcher
1989,88,Webster,Sandberg,Smith,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,89,Walton,Sandberg,Smith,Dawson,Grace,Berryhill,Law,Dunston,pitcher
1989,90,Walton,Sandberg,Smith,McClendon,Grace,Ramos,Dunston,Girardi,pitcher
1989,91,Walton,Sandberg,McClendon,Grace,Berryhill,Webster,Wilkerson,Dunston,pitcher
1989,92,Walton,Sandberg,Varsho,Grace,Berryhill,McClendon,Law,Dunston,pitcher
1989,93,Walton,Sandberg,Webster,Grace,Berryhill,McClendon,Law,Dunston,pitcher
1989,94,Walton,Sandberg,Webster,Grace,Berryhill,McClendon,Law,Dunston,pitcher
1989,95,Walton,Sandberg,Smith,Grace,Dawson,McClendon,Berryhill,Dunston,pitcher
1989,96,Walton,Sandberg,Grace,Dawson,McClendon,Law,Dunston,Girardi,pitcher
1989,97,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,98,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,99,Walton,Sandberg,Webster,Dawson,McClendon,Law,Berryhill,Dunston,pitcher
1989,100,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,101,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,102,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,103,Walton,Sandberg,Grace,Dawson,McClendon,Berryhill,Law,Dunston,pitcher
1989,104,Walton,Sandberg,Grace,Dawson,McClendon,Berryhill,Dunston,Wilkerson,pitcher
1989,105,Walton,Dunston,Ramos,McClendon,Webster,Jackson,Wilkerson,Girardi,pitcher
1989,106,Walton,Sandberg,Grace,Dawson,McClendon,Berryhill,Ramos,Dunston,pitcher
1989,107,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Ramos,Dunston,pitcher
1989,108,Walton,Sandberg,Grace,Dawson,McClendon,Berryhill,Law,Dunston,pitcher
1989,109,Walton,Sandberg,Smith,Grace,Berryhill,Webster,Law,Dunston,pitcher
1989,110,Walton,Sandberg,Grace,Dawson,McClendon,Berryhill,Law,Dunston,pitcher
1989,111,Walton,Sandberg,Smith,Grace,Dawson,Law,Dunston,Girardi,pitcher
1989,112,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,113,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,114,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,115,Walton,Sandberg,Smith,Grace,Webster,Law,Dunston,Girardi,pitcher
1989,116,Walton,Sandberg,Grace,Dawson,McClendon,Berryhill,Ramos,Dunston,pitcher
1989,117,Walton,Wilkerson,Smith,Grace,Berryhill,Webster,Ramos,Dunston,pitcher
1989,118,Walton,Sandberg,Grace,Dawson,McClendon,Berryhill,Ramos,Dunston,pitcher
1989,119,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,120,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,121,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,122,Walton,Sandberg,Smith,Grace,Dawson,Berryhill,Law,Dunston,pitcher
1989,123,Walton,Sandberg,Smith,Grace,Dawson,Law,Dunston,Girardi,pitcher
1989,124,Walton,Sandberg,Smith,Grace,Webster,Law,Dunston,Girardi,pitcher
1989,125,Walton,Sandberg,Smith,Grace,Dawson,Law,Dunston,Girardi,pitcher
1989,126,Walton,Sandberg,Grace,Dawson,McClendon,Law,Dunston,Girardi,pitcher
1989,127,Walton,Sandberg,Smith,Grace,Dawson,Law,Dunston,Girardi,pitcher
1989,128,Walton,Sandberg,McClendon,Grace,Dawson,Law,Dunston,Girardi,pitcher
1989,129,Walton,Sandberg,Grace,Dawson,McClendon,Law,Dunston,Wrona,pitcher
1989,130,Dunston,Sandberg,Webster,Grace,Dawson,McClendon,Ramos,Girardi,pitcher
1989,131,Walton,Sandberg,McClendon,Grace,Dawson,Dunston,Ramos,Wrona,pitcher
1989,132,Walton,Sandberg,McClendon,Grace,Dawson,Dunston,Ramos,Girardi,pitcher
1989,133,Walton,Sandberg,Smith,Grace,McClendon,Dunston,Ramos,Wrona,pitcher
1989,134,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Girardi,pitcher
1989,135,Walton,Sandberg,Smith,Grace,Dawson,Salazar,Dunston,Wrona,pitcher
1989,136,Walton,Sandberg,Smith,Grace,Dawson,Salazar,Dunston,Wrona,pitcher
1989,137,Walton,Sandberg,Smith,Grace,Dawson,Salazar,Dunston,Wrona,pitcher
1989,138,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Wrona,pitcher
1989,139,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Girardi,pitcher
1989,140,Dascenzo,Sandberg,Smith,Grace,Wynne,Law,Dunston,Girardi,pitcher
1989,141,Walton,Sandberg,Grace,Dawson,McClendon,Law,Dunston,Girardi,pitcher
1989,142,Walton,Sandberg,Smith,Grace,Dawson,Law,Dunston,Girardi,pitcher
1989,143,Walton,Sandberg,Smith,Grace,Dawson,Law,Dunston,Girardi,pitcher
1989,144,Walton,Sandberg,Salazar,Dawson,McClendon,Law,Dunston,Wrona,pitcher
1989,145,Walton,Sandberg,Smith,Grace,Dawson,Law,Dunston,Wrona,pitcher
1989,146,Walton,Sandberg,Smith,Grace,Dawson,Law,Dunston,Girardi,pitcher
1989,147,Walton,Sandberg,Grace,Dawson,McClendon,Law,Dunston,Girardi,pitcher
1989,148,Walton,Sandberg,Salazar,Dawson,McClendon,Law,Dunston,Girardi,pitcher
1989,149,Walton,Sandberg,Smith,Grace,Wynne,Law,Dunston,Wrona,pitcher
1989,150,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Girardi,pitcher
1989,151,Dunston,Sandberg,Grace,Dawson,McClendon,Salazar,Wynne,Girardi,pitcher
1989,152,Dascenzo,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Wrona,pitcher
1989,153,Dascenzo,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Wrona,pitcher
1989,154,Wynne,Sandberg,Smith,Grace,Dawson,Salazar,Dunston,Wrona,pitcher
1989,155,Wynne,Sandberg,Smith,Grace,Dawson,Salazar,Ramos,Girardi,pitcher
1989,156,Wynne,Sandberg,Smith,Grace,Dawson,Salazar,Ramos,Girardi,pitcher
1989,157,Wynne,Sandberg,Smith,Grace,Dawson,Salazar,Ramos,Wrona,pitcher
1989,158,Wynne,Sandberg,Smith,Grace,Dawson,Salazar,Dunston,Wrona,pitcher
1989,159,Dascenzo,Sandberg,Webster,Smith,McClendon,Law,Ramos,Wrona,pitcher
1989,160,Walton,Sandberg,Smith,Grace,Wynne,Law,Dunston,Girardi,pitcher
1989,161,Walton,Sandberg,Smith,Grace,Wynne,Law,Dunston,Girardi,pitcher
1989,162,Walton,Sandberg,Smith,Dawson,McClendon,Salazar,Ramos,Wrona,pitcher
1990,1,Walton,Sandberg,McClendon,Grace,Salazar,Smith,Dunston,Girardi,pitcher
1990,2,Walton,Sandberg,McClendon,Dawson,Grace,Salazar,Dunston,Girardi,pitcher
1990,3,Walton,Sandberg,McClendon,Grace,Ramos,Dunston,Dascenzo,Wrona,pitcher
1990,4,Walton,Sandberg,Smith,Grace,Dawson,Salazar,Dunston,Girardi,pitcher
1990,5,Walton,Sandberg,Smith,Grace,Wynne,Salazar,Dunston,Wrona,pitcher
1990,6,Walton,Wilkerson,Smith,Grace,Dawson,Salazar,Dunston,Girardi,pitcher
1990,7,Walton,Sandberg,Grace,Dawson,McClendon,Salazar,Dunston,Girardi,pitcher
1990,8,Walton,Sandberg,Grace,McClendon,Salazar,Dunston,Dascenzo,Wrona,pitcher
1990,9,Walton,Sandberg,Smith,Grace,Dawson,Ramos,Dunston,Girardi,pitcher
