team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
118,2007-08-12.NYN200708120,FLA,@,NYM,-6,43.9,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.341,.393,.574,.967,1,1.11,-0.054,-0.41,SS
119,2007-08-14.FLO200708140,FLA,,ARI,9,17.8,5,5,3,3,1,0,0,2,0,0,1,0,0,0,0,0,0,0,.343,.395,.577,.972,1,.31,0.080,2.02,SS
120,2007-08-15.FLO200708150,FLA,,ARI,-3,43.9,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,.343,.395,.574,.969,1,1.13,-0.041,-0.36,SS
121,2007-08-16.FLO200708160,FLA,,ARI,-1,43.9,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,.343,.395,.578,.974,1,2.49,-0.272,-0.32,SS
122,2007-08-17.FLO200708170,FLA,,SFG,-3,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.341,.394,.575,.969,1,.98,-0.045,-0.25,SS
123,2007-08-18.FLO200708180,FLA,,SFG,-1,43.9,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.340,.393,.578,.971,1,1.17,-0.004,0.29,SS
124,2007-08-19.FLO200708190,FLA,,SFG,-1,43.9,6,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.339,.392,.574,.967,1,2.87,-0.189,-0.59,SS
125,2007-08-20.FLO200708200,FLA,,SFG,-1,43.9,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,.336,.391,.570,.960,1,1.95,-0.068,-0.58,SS
126,2007-08-21.SLN200708210,FLA,@,STL,-3,43.9,5,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,.335,.391,.567,.958,1,1.00,-0.063,-0.74,SS
127,2007-08-22.SLN200708220,FLA,@,STL,-2,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.388,.563,.950,1,1.16,-0.122,-1.02,SS
128,2007-08-23.SLN200708230,FLA,@,STL,8,43.9,5,2,2,1,0,0,0,1,2,0,0,1,0,0,0,0,2,0,.333,.392,.562,.954,1,.69,0.062,1.81,SS
129,2007-08-24.CIN200708240,FLA,@,CIN,-2,43.9,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.332,.390,.561,.951,1,1.78,-0.188,-1.33,SS
130,2007-08-25.CIN200708250,FLA,@,CIN,-4,43.9,5,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.390,.563,.953,1,.36,0.015,0.17,SS
131,2007-08-26.CIN200708260,FLA,@,CIN,-6,43.9,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.332,.389,.561,.950,1,.40,-0.017,-0.07,SS
132,2007-08-27.FLO200708270,FLA,,ATL,-11,43.9,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.331,.389,.558,.947,1,.32,-0.040,-0.46,SS
133,2007-08-28.FLO200708280,FLA,,ATL,1,46.1,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.332,.389,.557,.946,1,1.23,0.040,0.43,SS
134,2007-08-29.FLO200708290,FLA,,ATL,-3,43.9,5,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,.331,.388,.557,.945,1,.70,0.027,0.31,SS
135,2007-08-31.FLO200708310,FLA,,PHI,-7,43.9,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,.330,.387,.557,.943,1,.56,0.009,0.55,SS
136,2007-09-01.FLO200709010,FLA,,PHI,6,43.9,5,5,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.333,.388,.559,.947,1,.42,0.060,1.27,SS
137,2007-09-02.FLO200709020,FLA,,PHI,1,43.9,5,3,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,.333,.388,.563,.951,1,1.00,0.138,0.23,SS
138,2007-09-03.WAS200709030,FLA,@,WSN,-3,43.9,5,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.388,.565,.954,1,.89,-0.021,-0.11,SS
139,2007-09-04.WAS200709040,FLA,@,WSN,-1,43.9,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,.334,.388,.564,.952,1,.97,0.028,-0.02,SS
