team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game,player_ID,year_ID
32,1976-05-17.LAN197605170,CIN,@,LAD,2,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.32,0.462,0.57,1.032,3,0.48,-0.049,-1.01,2B,morgajo02,1976
33,1976-05-18.LAN197605180,CIN,@,LAD,-5,43.9,4,2,0,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0,0,0.314,0.46299999999999997,0.5589999999999999,1.022,3,1.06,0.013999999999999999,0.2,2B,morgajo02,1976
34,1976-05-19.SFN197605190,CIN,@,SFG,1,17.8,4,3,2,2,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,2,0,0.324,0.47100000000000003,0.562,1.033,3,1.16,0.17300000000000001,1.68,2B,morgajo02,1976
35,1976-05-20.SFN197605200,CIN,@,SFG,-1,43.9,5,5,1,1,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.318,0.462,0.545,1.0070000000000001,3,2.2,-0.086,0.07,2B,morgajo02,1976
36,1976-05-21.SDN197605210,CIN,@,SDP,-2,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.307,0.449,0.526,0.975,3,0.84,-0.08199999999999999,-0.88,2B,morgajo02,1976
37,1976-05-22.SDN197605220,CIN,@,SDP,1,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.305,0.444,0.517,0.961,3,0.85,-0.044000000000000004,-0.43,2B,morgajo02,1976
41,1976-05-28.CIN197605280,CIN,,LAD,9,17.8,4,4,2,2,0,1,1,3,0,0.0,1,0,0,0.0,0,0.0,0,0,0.311,0.445,0.557,1.003,3,0.49,0.14300000000000002,2.03,2B,morgajo02,1976
42,1976-05-29.CIN197605290,CIN,,LAD,1,43.9,5,5,1,3,2,0,0,2,0,0.0,0,0,0,0.0,0,0.0,0,0,0.32299999999999995,0.45,0.575,1.025,3,1.66,0.419,1.3,2B,morgajo02,1976
43,1976-05-30.CIN197605301,CIN,,LAD,-1,7.9,2,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.32,0.451,0.57,1.021,8,3.15,-0.095,-0.35,PH 2B,morgajo02,1976
44,1976-05-30.CIN197605302,CIN,,LAD,5,43.9,4,2,0,0,0,0,0,1,1,0.0,0,0,0,1.0,0,0.0,0,1,0.315,0.446,0.562,1.0070000000000001,3,0.68,-0.045,-0.68,2B,morgajo02,1976
45,1976-05-31.HOU197605310,CIN,@,HOU,2,17.8,4,4,1,2,1,1,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.321,0.447,0.5820000000000001,1.0290000000000001,3,0.91,0.188,1.14,2B,morgajo02,1976
46,1976-06-01.HOU197606010,CIN,@,HOU,-1,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.314,0.44299999999999995,0.569,1.012,3,1.13,-0.055,-0.13,2B,morgajo02,1976
47,1976-06-02.HOU197606020,CIN,@,HOU,1,43.9,6,4,1,0,0,0,0,2,1,0.0,1,0,0,1.0,1,0.0,2,0,0.305,0.433,0.5529999999999999,0.987,3,1.94,0.17300000000000001,0.83,2B,morgajo02,1976
48,1976-06-03.HOU197606030,CIN,@,HOU,-2,43.9,5,3,1,2,0,0,1,3,2,0.0,0,0,0,0.0,0,0.0,0,0,0.313,0.44299999999999995,0.5760000000000001,1.02,3,1.44,0.261,2.88,2B,morgajo02,1976
49,1976-06-04.SLN197606040,CIN,@,STL,9,16.7,5,1,2,0,0,0,0,1,3,0.0,1,0,0,1.0,0,0.0,0,0,0.31,0.447,0.5720000000000001,1.02,3,0.42,0.032,1.32,2B,morgajo02,1976
50,1976-06-05.SLN197606050,CIN,@,STL,4,43.9,4,2,0,1,0,0,0,1,1,0.0,0,0,0,1.0,0,0.0,1,0,0.313,0.44799999999999995,0.5710000000000001,1.02,3,0.81,0.023,0.37,2B,morgajo02,1976
51,1976-06-06.SLN197606060,CIN,@,STL,11,15.6,4,4,3,3,0,0,0,1,0,0.0,1,0,0,0.0,0,0.0,1,0,0.325,0.455,0.5760000000000001,1.031,3,0.7,0.028999999999999998,1.1,2B,morgajo02,1976
52,1976-06-07.PIT197606070,CIN,@,PIT,-1,43.9,4,3,2,2,0,0,2,2,1,0.0,0,0,0,0.0,0,0.0,1,0,0.331,0.46,0.617,1.077,3,0.96,0.335,2.31,2B,morgajo02,1976
53,1976-06-08.PIT197606080,CIN,@,PIT,5,43.9,5,3,3,2,0,0,2,3,1,0.0,0,0,0,1.0,0,0.0,0,0,0.33799999999999997,0.46399999999999997,0.6559999999999999,1.12,3,0.54,0.126,2.72,2B,morgajo02,1976
54,1976-06-09.PIT197606090,CIN,@,PIT,5,10.1,1,1,0,1,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.342,0.466,0.6579999999999999,1.125,3,1.13,0.067,0.76,2B,morgajo02,1976
56,1976-06-11.CIN197606110,CIN,,STL,1,18.9,5,3,1,2,0,0,0,2,2,0.0,0,0,0,0.0,0,0.0,0,0,0.348,0.474,0.6579999999999999,1.133,3,1.19,0.268,2.98,2B,morgajo02,1976
58,1976-06-13.CIN197606131,CIN,,STL,4,8.9,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.348,0.47700000000000004,0.6579999999999999,1.135,8,0.73,0.024,1.0,PH 2B,morgajo02,1976
59,1976-06-13.CIN197606132,CIN,,STL,-3,43.9,5,4,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.33899999999999997,0.47,0.642,1.113,3,0.31,-0.035,-0.82,2B,morgajo02,1976
60,1976-06-14.CIN197606140,CIN,,CHC,1,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.331,0.462,0.627,1.089,3,0.89,-0.08800000000000001,-0.62,2B,morgajo02,1976
61,1976-06-15.CIN197606150,CIN,,CHC,2,43.9,5,4,1,1,0,0,0,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.32899999999999996,0.461,0.618,1.079,3,1.16,0.033,1.21,2B,morgajo02,1976
62,1976-06-16.CIN197606160,CIN,,CHC,-2,41.7,3,3,2,2,1,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.335,0.46299999999999997,0.642,1.105,3,0.56,0.07400000000000001,1.19,2B,morgajo02,1976
63,1976-06-18.PHI197606180,CIN,@,PHI,-1,5.9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.335,0.46299999999999997,0.642,1.105,6,,,,PR,morgajo02,1976
69,1976-06-24.CIN197606240,CIN,,PHI,-1,5.9,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,1,0.335,0.466,0.642,1.1079999999999999,6,4.37,-0.08199999999999999,-0.22,PH,morgajo02,1976
70,1976-06-25.HOU197606250,CIN,@,HOU,2,15.6,4,2,1,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0,0,0.331,0.466,0.635,1.101,3,1.92,-0.087,-0.72,2B,morgajo02,1976
72,1976-06-27.HOU197606270,CIN,@,HOU,2,43.9,5,5,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.32799999999999996,0.461,0.623,1.084,3,0.53,-0.045,-0.8,2B,morgajo02,1976
73,1976-06-28.SDN197606280,CIN,@,SDP,4,43.9,5,5,1,3,1,0,1,4,0,0.0,0,0,0,0.0,0,0.0,0,0,0.335,0.46299999999999997,0.644,1.107,3,0.91,0.359,3.7,2B,morgajo02,1976
74,1976-06-29.SDN197606290,CIN,@,SDP,7,17.8,4,3,1,1,1,0,0,0,1,0.0,1,0,0,0.0,1,0.0,0,0,0.335,0.46399999999999997,0.644,1.1079999999999999,3,0.86,0.051,0.41,2B,morgajo02,1976
76,1976-07-02.CIN197607021,CIN,,HOU,-2,49.4,8,4,1,1,0,0,0,2,4,0.0,1,0,0,0.0,0,0.0,1,0,0.33299999999999996,0.469,0.636,1.105,3,2.35,0.358,2.23,2B,morgajo02,1976
77,1976-07-02.CIN197607022,CIN,,HOU,-1,5.9,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.332,0.467,0.633,1.1,7,1.69,-0.042,-0.22,PH,morgajo02,1976
78,1976-07-03.CIN197607030,CIN,,HOU,1,43.9,5,2,2,0,0,0,0,0,3,1.0,0,0,0,0.0,0,0.0,0,0,0.32799999999999996,0.47,0.626,1.0959999999999999,3,1.71,0.095,1.32,2B,morgajo02,1976
79,1976-07-04.CIN197607040,CIN,,HOU,5,43.9,5,4,2,2,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.332,0.47200000000000003,0.624,1.0959999999999999,3,1.08,-0.025,0.02,2B,morgajo02,1976
80,1976-07-05.MON197607050,CIN,@,MON,9,16.7,4,3,1,1,0,0,1,5,0,0.0,0,0,0,1.0,0,0.0,0,0,0.332,0.469,0.634,1.103,3,0.72,-0.012,2.04,2B,morgajo02,1976
81,1976-07-06.MON197607060,CIN,@,MON,3,43.9,6,4,2,2,1,0,0,1,2,1.0,0,0,0,0.0,1,0.0,0,0,0.335,0.473,0.636,1.109,3,0.66,0.245,2.64,2B,morgajo02,1976
82,1976-07-07.MON197607070,CIN,@,MON,1,43.9,4,4,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.33299999999999996,0.47,0.629,1.099,3,0.92,0.015,-0.16,2B,morgajo02,1976
83,1976-07-09.CIN197607091,CIN,,PIT,1,45.0,6,5,1,1,0,0,0,2,1,0.0,0,0,0,0.0,0,0.0,0,0,0.33,0.467,0.619,1.0859999999999999,3,2.45,0.159,1.09,2B,morgajo02,1976
85,1976-07-10.CIN197607100,CIN,,PIT,-6,43.9,4,4,0,2,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.33299999999999996,0.46799999999999997,0.617,1.085,3,0.17,-0.003,0.18,2B,morgajo02,1976
86,1976-07-11.CIN197607110,CIN,,PIT,-3,43.9,5,5,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.33,0.46299999999999997,0.612,1.075,3,1.28,-0.111,0.06,2B,morgajo02,1976
87,1976-07-15.CIN197607150,CIN,,MON,-1,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.326,0.46,0.604,1.065,3,1.11,-0.085,-0.49,2B,morgajo02,1976
88,1976-07-16.CIN197607160,CIN,,MON,1,45.0,5,4,2,1,0,0,1,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.325,0.45899999999999996,0.611,1.07,3,1.81,0.376,0.74,2B,morgajo02,1976
89,1976-07-17.CIN197607170,CIN,,MON,3,17.8,4,4,1,1,0,0,1,3,0,0.0,1,0,0,0.0,0,0.0,0,0,0.324,0.457,0.618,1.074,3,0.59,0.127,1.15,2B,morgajo02,1976
90,1976-07-18.PIT197607180,CIN,@,PIT,1,16.7,4,3,2,1,0,0,1,2,1,0.0,0,0,0,0.0,0,0.0,1,0,0.324,0.457,0.627,1.084,3,0.63,0.128,1.55,2B,morgajo02,1976
91,1976-07-19.PIT197607190,CIN,@,PIT,2,43.9,5,4,0,1,0,0,0,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.322,0.456,0.62,1.077,3,1.07,-0.003,0.06,2B,morgajo02,1976
92,1976-07-20.CIN197607200,CIN,,NYM,-1,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.317,0.451,0.61,1.061,3,1.18,-0.115,-0.6,2B,morgajo02,1976
93,1976-07-21.CIN197607210,CIN,,NYM,4,18.9,4,4,1,2,1,0,0,1,0,0.0,0,0,0,0.0,0,0.0,3,0,0.32,0.451,0.613,1.064,3,0.79,0.2,1.82,2B,morgajo02,1976
94,1976-07-23.ATL197607230,CIN,@,ATL,2,43.9,5,4,1,1,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,1,0,0.319,0.45,0.607,1.057,3,1.87,0.23399999999999999,0.83,2B,morgajo02,1976
95,1976-07-24.ATL197607241,CIN,@,ATL,-1,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.314,0.445,0.598,1.043,3,1.17,-0.091,-0.69,2B,morgajo02,1976
96,1976-07-24.ATL197607242,CIN,@,ATL,3,43.9,5,5,0,0,0,0,0,0,0,0.0,2,0,0,0.0,1,0.0,0,0,0.308,0.439,0.586,1.025,3,0.81,-0.062,-0.19,2B,morgajo02,1976
97,1976-07-25.ATL197607250,CIN,@,ATL,1,43.9,5,4,1,2,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,1,0,0.311,0.441,0.585,1.026,3,1.29,0.19,1.58,2B,morgajo02,1976
98,1976-07-26.CIN197607260,CIN,,SFG,6,43.9,5,4,2,2,0,0,0,2,1,0.0,0,0,0,0.0,0,0.0,0,0,0.314,0.44299999999999995,0.584,1.0270000000000001,3,0.47,0.006999999999999999,1.65,2B,morgajo02,1976
99,1976-07-27.CIN197607270,CIN,,SFG,-5,43.9,4,4,1,2,1,0,0,1,0,0.0,0,0,0,0.0,0,0.0,2,0,0.317,0.444,0.586,1.03,3,1.28,0.091,1.58,2B,morgajo02,1976
100,1976-07-28.CIN197607280,CIN,,SFG,-7,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0.0,0,0,0.312,0.439,0.578,1.0170000000000001,3,0.43,-0.013000000000000001,0.26,2B,morgajo02,1976
101,1976-07-29.CIN197607290,CIN,,SDP,6,43.9,5,3,4,2,1,0,1,2,2,0.0,0,0,0,0.0,0,0.0,0,0,0.316,0.444,0.593,1.037,3,0.59,0.125,3.04,2B,morgajo02,1976
102,1976-07-30.CIN197607301,CIN,,SDP,5,13.4,3,1,3,1,1,0,0,1,2,0.0,0,0,0,0.0,0,0.0,1,0,0.318,0.44799999999999995,0.598,1.046,3,1.42,0.18600000000000003,2.03,2B,morgajo02,1976
103,1976-07-30.CIN197607302,CIN,,SDP,2,43.9,4,3,1,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0.0,1,0,0.315,0.446,0.5920000000000001,1.038,3,0.95,-0.011000000000000001,-0.14,2B,morgajo02,1976
106,1976-08-02.SFN197608020,CIN,@,SFG,4,43.9,5,4,0,0,0,0,0,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.311,0.44299999999999995,0.584,1.0270000000000001,3,1.3,-0.11599999999999999,0.0,2B,morgajo02,1976
107,1976-08-03.SFN197608030,CIN,@,SFG,9,17.8,5,5,1,3,0,1,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.315,0.445,0.591,1.036,3,0.6,0.052000000000000005,1.71,2B,morgajo02,1976
108,1976-08-04.SFN197608040,CIN,@,SFG,-3,43.9,4,3,1,2,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.319,0.44799999999999995,0.591,1.04,3,1.19,0.11800000000000001,1.07,2B,morgajo02,1976
109,1976-08-05.LAN197608050,CIN,@,LAD,1,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.315,0.444,0.584,1.0270000000000001,3,0.98,-0.08900000000000001,-0.84,2B,morgajo02,1976
110,1976-08-06.LAN197608060,CIN,@,LAD,3,43.9,4,4,2,2,1,0,1,1,0,0.0,0,0,0,0.0,1,0.0,0,0,0.317,0.444,0.595,1.04,3,1.39,0.596,2.9,2B,morgajo02,1976
111,1976-08-07.LAN197608070,CIN,@,LAD,3,43.9,5,3,1,1,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,2,0,0.317,0.446,0.593,1.0390000000000001,3,1.01,0.107,1.09,2B,morgajo02,1976
112,1976-08-08.LAN197608080,CIN,@,LAD,1,43.9,4,3,1,1,1,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.317,0.447,0.594,1.04,3,0.72,0.034,0.53,2B,morgajo02,1976
113,1976-08-10.CHN197608100,CIN,@,CHC,-3,43.9,4,4,1,2,1,0,1,2,0,0.0,0,0,0,0.0,0,1.0,1,0,0.32,0.447,0.605,1.052,3,1.3,0.084,1.43,2B,morgajo02,1976
114,1976-08-11.CHN197608110,CIN,@,CHC,3,18.9,6,4,2,3,1,0,0,1,2,0.0,0,0,0,0.0,0,0.0,0,0,0.325,0.45299999999999996,0.61,1.063,3,0.56,0.042,1.86,2B,morgajo02,1976
115,1976-08-12.CHN197608120,CIN,@,CHC,5,43.9,5,3,2,1,0,0,1,1,2,1.0,0,0,0,0.0,0,0.0,0,0,0.325,0.455,0.617,1.071,3,0.98,0.11,1.13,2B,morgajo02,1976
116,1976-08-13.NYN197608130,CIN,@,NYM,4,43.9,5,3,0,0,0,0,0,0,2,1.0,0,0,0,0.0,0,0.0,0,1,0.322,0.45399999999999996,0.611,1.065,3,0.81,-0.05,-0.53,2B,morgajo02,1976
117,1976-08-14.NYN197608140,CIN,@,NYM,-1,43.9,4,4,0,2,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.324,0.45399999999999996,0.61,1.064,3,0.87,-0.01,0.02,2B,morgajo02,1976
119,1976-08-16.CIN197608160,CIN,,ATL,-1,43.9,4,2,0,0,0,0,0,1,1,0.0,0,0,0,1.0,0,0.0,0,0,0.322,0.452,0.606,1.058,3,1.01,-0.038,0.07,2B,morgajo02,1976
120,1976-08-17.CIN197608170,CIN,,ATL,-1,43.9,5,3,0,1,1,0,0,1,2,0.0,0,0,0,0.0,0,0.0,0,0,0.322,0.45399999999999996,0.607,1.061,3,2.07,0.222,1.02,2B,morgajo02,1976
121,1976-08-18.CIN197608180,CIN,,ATL,3,43.9,4,1,1,0,0,0,0,0,3,0.0,0,0,0,0.0,0,0.0,2,0,0.322,0.457,0.605,1.062,3,0.93,0.049,0.53,2B,morgajo02,1976
122,1976-08-19.CIN197608190,CIN,,ATL,1,46.1,5,5,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.32,0.45399999999999996,0.599,1.053,3,1.64,-0.065,-0.07,2B,morgajo02,1976
123,1976-08-20.CIN197608200,CIN,,CHC,1,43.9,4,3,0,1,0,0,0,1,1,0.0,1,0,0,0.0,0,0.0,0,0,0.32,0.45399999999999996,0.597,1.051,3,0.9,0.086,0.59,2B,morgajo02,1976
124,1976-08-21.CIN197608210,CIN,,CHC,-1,43.9,4,4,1,2,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.322,0.455,0.604,1.0590000000000002,3,1.8,0.004,0.89,2B,morgajo02,1976
125,1976-08-22.CIN197608220,CIN,,CHC,1,43.9,4,3,1,3,0,0,1,2,1,0.0,0,0,0,0.0,0,0.0,2,0,0.32799999999999996,0.46,0.616,1.075,3,0.84,0.335,2.8,2B,morgajo02,1976
126,1976-08-23.CIN197608230,CIN,,STL,-4,43.9,5,5,2,3,0,0,2,3,0,0.0,1,0,0,0.0,0,0.0,0,0,0.331,0.461,0.632,1.093,3,0.89,0.12300000000000001,2.39,2B,morgajo02,1976
127,1976-08-24.CIN197608240,CIN,,STL,-3,43.9,4,2,0,2,2,0,0,0,2,0.0,0,0,0,0.0,0,0.0,2,0,0.335,0.466,0.64,1.1059999999999999,3,1.04,0.242,1.85,2B,morgajo02,1976
128,1976-08-26.CIN197608260,CIN,,PHI,-1,48.3,6,6,1,2,2,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.335,0.46399999999999997,0.64,1.104,3,1.55,-0.048,-0.5,2B,morgajo02,1976
129,1976-08-27.CIN197608270,CIN,,PHI,3,43.9,4,3,2,2,0,1,0,2,0,0.0,0,0,0,1.0,0,0.0,3,0,0.33799999999999997,0.46399999999999997,0.6459999999999999,1.11,3,0.98,0.161,1.92,2B,morgajo02,1976
130,1976-08-28.CIN197608280,CIN,,PHI,1,43.9,5,5,1,2,0,0,1,2,0,0.0,1,0,0,0.0,0,0.0,0,0,0.33899999999999997,0.46399999999999997,0.6509999999999999,1.114,3,0.6,0.055999999999999994,1.27,2B,morgajo02,1976
131,1976-08-29.CIN197608290,CIN,,PHI,1,50.5,7,6,0,1,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,1,0,0.336,0.461,0.643,1.104,3,2.23,-0.25,-0.87,2B,morgajo02,1976
132,1976-08-30.SLN197608300,CIN,@,STL,-6,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.335,0.45899999999999996,0.639,1.0979999999999999,3,0.86,0.040999999999999995,0.4,2B,morgajo02,1976
133,1976-08-31.SLN197608310,CIN,@,STL,1,43.9,4,3,0,1,0,0,0,1,1,0.0,0,0,0,0.0,0,0.0,1,0,0.335,0.46,0.637,1.0959999999999999,3,0.79,0.09,0.85,2B,morgajo02,1976
134,1976-09-01.SLN197609010,CIN,@,STL,-1,46.1,4,3,0,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.335,0.46,0.634,1.094,3,1.58,0.044000000000000004,0.01,2B,morgajo02,1976
135,1976-09-03.ATL197609030,CIN,@,ATL,5,43.9,5,4,1,2,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,1,0,0.337,0.461,0.633,1.094,3,0.7,0.028999999999999998,0.23,2B,morgajo02,1976
136,1976-09-04.ATL197609040,CIN,@,ATL,4,43.9,5,5,0,1,0,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.335,0.45899999999999996,0.628,1.0859999999999999,3,0.81,-0.055999999999999994,-0.26,2B,morgajo02,1976
137,1976-09-05.ATL197609050,CIN,@,ATL,2,43.9,5,5,0,3,1,0,0,2,0,0.0,0,0,0,0.0,0,0.0,1,0,0.33799999999999997,0.46,0.63,1.09,3,1.3,0.08800000000000001,0.67,2B,morgajo02,1976
138,1976-09-06.CIN197609060,CIN,,HOU,1,43.9,5,3,1,2,0,0,1,4,2,0.0,0,0,0,0.0,0,0.0,0,1,0.341,0.46299999999999997,0.637,1.101,3,0.6,0.069,3.42,2B,morgajo02,1976
139,1976-09-07.CIN197609070,CIN,,HOU,-5,17.8,3,3,0,1,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.341,0.46299999999999997,0.635,1.0979999999999999,3,1.23,0.013000000000000001,0.02,2B,morgajo02,1976
141,1976-09-09.HOU197609090,CIN,@,HOU,1,46.1,6,4,2,1,0,0,0,2,2,1.0,0,0,0,0.0,0,0.0,0,0,0.34,0.46299999999999997,0.631,1.094,3,1.92,0.371,1.71,2B,morgajo02,1976
142,1976-09-10.SFN197609100,CIN,@,SFG,3,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.337,0.46,0.625,1.085,3,0.68,-0.067,-0.74,2B,morgajo02,1976
143,1976-09-11.SFN197609110,CIN,@,SFG,3,43.9,5,3,1,0,0,0,0,0,2,0.0,1,0,0,0.0,0,0.0,1,0,0.33399999999999996,0.45899999999999996,0.621,1.08,3,0.89,-0.040999999999999995,-0.03,2B,morgajo02,1976
144,1976-09-12.SFN197609121,CIN,@,SFG,-2,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.332,0.45799999999999996,0.616,1.074,3,1.22,-0.12300000000000001,-1.08,2B,morgajo02,1976
145,1976-09-12.SFN197609122,CIN,@,SFG,1,0.8,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.331,0.457,0.615,1.072,9,3.29,-0.11800000000000001,-0.78,PH,morgajo02,1976
146,1976-09-14.CIN197609140,CIN,,LAD,-9,43.9,5,5,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.327,0.45299999999999996,0.608,1.06,3,1.03,-0.106,-1.3,2B,morgajo02,1976
147,1976-09-15.CIN197609150,CIN,,LAD,1,43.9,4,4,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.326,0.451,0.605,1.056,3,0.97,0.021,0.25,2B,morgajo02,1976
148,1976-09-16.CIN197609160,CIN,,LAD,2,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.32299999999999995,0.44799999999999995,0.599,1.047,3,1.17,-0.131,-1.38,2B,morgajo02,1976
149,1976-09-17.CIN197609170,CIN,,SFG,-2,43.9,4,4,1,2,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.325,0.44799999999999995,0.598,1.046,3,1.18,0.10400000000000001,0.96,2B,morgajo02,1976
150,1976-09-18.CIN197609180,CIN,,SFG,-5,43.9,3,2,0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.324,0.44799999999999995,0.596,1.043,3,0.5,-0.01,-0.19,2B,morgajo02,1976
151,1976-09-19.CIN197609190,CIN,,SFG,3,43.9,4,3,1,2,0,0,0,1,0,0.0,0,0,0,1.0,0,0.0,0,0,0.326,0.44799999999999995,0.596,1.044,3,0.84,0.114,1.33,2B,morgajo02,1976
152,1976-09-21.CIN197609210,CIN,,SDP,8,17.8,5,4,2,2,0,0,0,1,1,0.0,0,0,0,0.0,0,0.0,1,0,0.327,0.449,0.595,1.044,3,1.12,0.042,1.89,2B,morgajo02,1976
153,1976-09-22.CIN197609220,CIN,,SDP,1,43.9,4,3,0,1,0,0,0,1,0,0.0,0,0,0,1.0,0,0.0,0,1,0.327,0.44799999999999995,0.593,1.041,3,1.0,-0.063,-0.65,2B,morgajo02,1976
154,1976-09-24.LAN197609240,CIN,@,LAD,-1,0.7,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.327,0.447,0.5920000000000001,1.0390000000000001,9,3.36,-0.083,-0.4,PH,morgajo02,1976
155,1976-09-25.LAN197609250,CIN,@,LAD,1,43.9,4,4,0,1,0,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,1,0.326,0.446,0.589,1.035,3,0.95,0.028999999999999998,0.1,2B,morgajo02,1976
156,1976-09-26.LAN197609260,CIN,@,LAD,-1,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,1.0,0,0,0.324,0.444,0.585,1.03,3,1.33,-0.075,-0.82,2B,morgajo02,1976
157,1976-09-27.SDN197609270,CIN,@,SDP,-2,43.9,5,2,1,1,0,0,0,0,3,1.0,0,0,0,0.0,0,0.0,1,0,0.325,0.447,0.585,1.032,3,1.05,0.085,0.65,2B,morgajo02,1976
158,1976-09-28.SDN197609280,CIN,@,SDP,1,0.8,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.324,0.447,0.584,1.03,9,2.24,-0.063,-0.75,PH,morgajo02,1976
159,1976-09-29.SDN197609290,CIN,@,SDP,-5,43.9,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.322,0.444,0.58,1.024,3,0.2,-0.015,-0.25,2B,morgajo02,1976
160,1976-10-01.CIN197610010,CIN,,ATL,3,43.9,5,3,0,0,0,0,0,0,2,0.0,1,0,0,0.0,1,0.0,0,0,0.32,0.444,0.5760000000000001,1.02,3,0.53,-0.045,0.15,2B,morgajo02,1976
162,1976-10-03.CIN197610030,CIN,,ATL,10,0.8,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,1,0,0.32,0.444,0.5760000000000001,1.02,6,0.08,0.002,0.24,PR,morgajo02,1976
